trialtype,setsize,time1,click1x,click1y,time2,click2x,click2y,id,platform,posx1,posy1,posxmin1,posxmax1,posymin1,posymax1,posx2,posy2,posxmin2,posxmax2,posymin2,posymax2
dots,12,1.757051110267639,284,228,3.070647001266479,-7,-396,1,ios,241,224,166,316,149,299,450,-350,350,550,-425,-275
dots,12,1.122883677482605,-244,73,2.060473203659058,0,-381,1,ios,-244,78,-319,-169,3,153,450,-350,350,550,-425,-275
dots,12,1.373933076858521,-76,36,1.845819592475891,25,-396,1,ios,-77,59,-152,-2,-16,134,450,-350,350,550,-425,-275
dots,12,1.274244904518127,54,77,1.426543831825256,-30,-369,1,ios,85,82,10,160,7,157,450,-350,350,550,-425,-275
dots,12,1.141390681266785,224,67,1.895350337028503,-6,-388,1,ios,234,70,159,309,-5,145,450,-350,350,550,-425,-275
dots,12,1.105376124382019,-230,-91,1.649314165115356,9,-356,1,ios,-241,-73,-316,-166,-148,2,450,-350,350,550,-425,-275
dots,12,1.468838572502136,-46,-57,3.227925062179565,16,-380,1,ios,-50,-64,-125,25,-139,11,450,-350,350,550,-425,-275
dots,12,3.339182615280151,107,-65,0.744147002696991,-1,-414,1,ios,79,-59,4,154,-134,16,450,-350,350,550,-425,-275
dots,12,3.025084018707275,185,-76,0.5900177955627441,34,-327,1,ios,202,-56,127,277,-131,19,450,-350,350,550,-425,-275
dots,12,1.256854295730591,-256,-229,2.311468124389648,-2,-358,1,ios,-241,-206,-316,-166,-281,-131,450,-350,350,550,-425,-275
dots,12,1.543214440345764,-98,-200,1.042318820953369,4,-370,1,ios,-75,208,-150,0,133,283,450,-350,350,550,-425,-275
dots,12,2.123366832733154,73,-269,1.425673246383667,-9,-340,1,ios,80,-249,5,155,-324,-174,450,-350,350,550,-425,-275
dots,12,2.382691383361816,199,-180,1.227559566497803,-23,-361,1,ios,206,-201,131,281,-276,-126,450,-350,350,550,-425,-275
dots,12,1.471895813941956,122,-247,2.244383335113525,-14,-425,1,ios,96,-238,21,171,-313,-163,450,-350,350,550,-425,-275
dots,12,2.98876690864563,-60,-222,1.041762232780457,-18,-390,1,ios,-52,-240,-127,23,-315,-165,450,-350,350,550,-425,-275
dots,12,2.056626558303833,-232,-210,1.470972418785095,24,-386,1,ios,-234,-207,-309,-159,-282,-132,450,-350,350,550,-425,-275
dots,12,2.309170007705688,254,-76,1.159902572631836,-7,-373,1,ios,239,-80,164,314,-155,-5,450,-350,350,550,-425,-275
dots,12,2.575170040130615,42,-77,0.7081196904182434,8,-359,1,ios,52,-75,-23,127,-150,0,450,-350,350,550,-425,-275
dots,12,2.633214712142944,-71,-73,1.359560489654541,-5,-375,1,ios,-86,-76,-161,-11,-151,-1,450,-350,350,550,-425,-275
dots,12,1.991162419319153,-197,-59,1.092375993728638,-23,-384,1,ios,-209,-74,-284,-134,-149,1,450,-350,350,550,-425,-275
dots,12,1.69033420085907,251,56,1.525278091430664,29,-399,1,ios,232,72,157,307,-3,147,450,-350,350,550,-425,-275
dots,12,2.490013599395752,78,79,1.524056315422058,-17,-403,1,ios,90,69,15,165,-6,144,450,-350,350,550,-425,-275
dots,12,1.391390085220337,211,-215,1.141684651374817,-22,-385,1,ios,229,-219,154,304,-294,-144,450,-350,350,550,-425,-275
dots,12,2.022896766662598,62,-236,2.061733722686768,50,-383,1,ios,67,-249,-8,142,-324,-174,450,-350,350,550,-425,-275
dots,12,1.240967035293579,-42,-230,1.568363189697266,-11,-380,1,ios,-57,-223,-132,18,-298,-148,450,-350,350,550,-425,-275
dots,12,3.054824829101562,-177,-230,1.610249519348145,-11,-384,1,ios,-206,-209,-281,-131,-284,-134,450,-350,350,550,-425,-275
dots,12,1.547374844551086,183,-90,2.243215560913086,-36,-376,1,ios,201,-71,126,276,-146,4,450,-350,350,550,-425,-275
dots,12,2.791089057922363,98,-95,0.8768535852432251,31,-413,1,ios,93,-59,18,168,-134,16,450,-350,350,550,-425,-275
dots,12,1.41836941242218,-74,-60,1.377124547958374,-13,-394,1,ios,-93,-65,-168,-18,-140,10,450,-350,350,550,-425,-275
dots,12,1.31397557258606,-228,-69,2.143668174743652,-16,-384,1,ios,-242,-71,-317,-167,-146,4,450,-350,350,550,-425,-275
dots,12,2.192219734191895,222,28,1.120639085769653,13,-376,1,ios,207,58,132,282,-17,133,450,-350,350,550,-425,-275
dots,12,1.788562893867493,69,101,2.560641050338745,-12,-388,1,ios,54,81,-21,129,6,156,450,-350,350,550,-425,-275
dots,12,1.454764246940613,-83,99,1.594059944152832,45,-393,1,ios,-72,95,-147,3,20,170,450,-350,350,550,-425,-275
dots,12,1.473975300788879,-183,35,2.010633707046509,13,-351,1,ios,-224,66,-299,-149,-9,141,450,-350,350,550,-425,-275
dots,12,1.540149569511414,224,214,1.294217228889465,-14,-365,1,ios,217,217,142,292,142,292,450,-350,350,550,-425,-275
dots,12,1.989198088645935,113,238,1.309739351272583,-1,-386,1,ios,94,222,19,169,147,297,450,-350,350,550,-425,-275
dots,12,2.039543151855469,-79,218,1.02498459815979,-24,-370,1,ios,-65,232,-140,10,157,307,450,-350,350,550,-425,-275
dots,12,1.152304172515869,-203,211,2.959105014801025,14,-371,1,ios,-206,206,-281,-131,131,281,450,-350,350,550,-425,-275
dots,12,1.274975776672363,-65,232,1.859712243080139,-12,-380,1,ios,-87,247,-162,-12,172,322,450,-350,350,550,-425,-275
dots,12,1.956377267837524,99,181,1.295976042747498,50,-352,1,ios,97,215,22,172,140,290,450,-350,350,550,-425,-275
dots,12,2.005134344100952,235,207,2.877574682235718,13,-383,1,ios,247,213,172,322,138,288,450,-350,350,550,-425,-275
dots,12,1.29263961315155,-204,59,1.793873310089111,-7,-379,1,ios,-220,67,-295,-145,-8,142,450,-350,350,550,-425,-275
dots,12,1.024803996086121,-65,89,2.459786415100098,-73,104,1,ios,-57,90,-132,18,15,165,450,-350,350,550,-425,-275
dots,12,1.323890089988708,86,69,2.544487237930298,28,-349,1,ios,94,87,19,169,12,162,450,-350,350,550,-425,-275
dots,12,2.75080132484436,236,85,1.010310411453247,-17,-363,1,ios,217,81,142,292,6,156,450,-350,350,550,-425,-275
dots,12,1.639130592346191,-204,-97,1.319145441055298,-23,-373,1,ios,-203,-81,-278,-128,-156,-6,450,-350,350,550,-425,-275
dots,12,1.590819120407104,-57,-137,1.163001775741577,-8,-396,1,ios,-70,-96,-145,5,-171,-21,450,-350,350,550,-425,-275
both,12,1.448164701461792,-236,240,1.71037495136261,190,-85,1,ios,-238,232,-313,-163,157,307,212,-68,137,287,-143,7
both,12,1.325464963912964,-61,223,0.7009460926055908,130,-79,1,ios,-51,238,-126,24,163,313,99,-62,24,174,-137,13
both,12,1.958132266998291,-62,-73,0.6095829010009766,60,253,1,ios,84,248,9,159,173,323,-66,-52,-141,9,-127,23
both,12,1.476282238960266,231,260,1.445887327194214,204,107,1,ios,215,249,140,290,174,324,215,99,140,290,24,174
both,12,1.159632086753845,86,79,0.7104994058609009,-224,69,1,ios,-202,79,-277,-127,4,154,98,79,23,173,4,154
both,12,1.575802206993103,-221,71,0.3437142670154572,-95,65,1,ios,-98,71,-173,-23,-4,146,-248,71,-323,-173,-4,146
both,12,0.755967378616333,126,67,1.209551215171814,240,284,1,ios,91,89,16,166,14,164,241,239,166,316,164,314
both,12,1.538134098052979,83,189,1.928627729415894,-37,-378,1,ios,225,64,150,300,-11,139,75,214,0,150,139,289
both,12,1.540380597114563,-102,241,1.177836418151855,-14,-371,1,ios,-248,-54,-323,-173,-129,21,-98,246,-173,-23,171,321
both,12,1.389789819717407,-264,229,0.6586695909500122,-100,-58,1,ios,-93,-70,-168,-18,-145,5,-243,230,-318,-168,155,305
both,12,1.156726598739624,101,241,0.8260818123817444,82,-44,1,ios,80,-53,5,155,-128,22,80,247,5,155,172,322
both,12,1.308378219604492,266,227,0.9264178276062012,229,-95,1,ios,232,-65,157,307,-140,10,232,235,157,307,160,310
both,12,1.659231901168823,-220,-252,0.777000367641449,-224,45,1,ios,-232,-248,-307,-157,-323,-173,-232,52,-307,-157,-23,127
both,12,1.671232938766479,-113,18,2.191395998001099,-70,-246,1,ios,-59,-232,-134,16,-307,-157,-59,68,-134,16,-7,143
both,12,1.32733678817749,74,-241,1.027417421340942,85,42,1,ios,91,-233,16,166,-308,-158,91,67,16,166,-8,142
both,12,2.290338754653931,270,64,0.7922367453575134,237,-247,1,ios,242,-231,167,317,-306,-156,242,69,167,317,-6,144
both,12,1.434016466140747,-213,-65,0.9554154276847839,79,-205,1,ios,74,-215,-1,149,-290,-140,-226,-65,-301,-151,-140,10
both,12,1.80353844165802,-106,-82,0.8126641511917114,-53,-220,1,ios,-87,-226,-162,-12,-301,-151,-87,-76,-162,-12,-151,-1
both,12,2.324084997177124,-177,-233,1.594284415245056,7,-389,1,ios,-213,-240,-288,-138,-315,-165,237,-90,162,312,-165,-15
both,12,1.223787665367126,60,-227,0.552731454372406,217,-104,1,ios,202,-83,127,277,-158,-8,52,-233,-23,127,-308,-158
both,12,1.170236945152283,65,-73,1.29213547706604,209,241,1,ios,70,-60,-5,145,-135,15,220,240,145,295,165,315
both,12,1.21147608757019,-168,72,0.6645252704620361,-47,-97,1,ios,-68,-71,-143,7,-146,4,-218,79,-293,-143,4,154
both,12,0.9716105461120605,-45,91,0.5109070539474487,-208,-50,1,ios,-223,-64,-298,-148,-139,11,-73,86,-148,2,11,161
both,12,1.975509285926819,235,42,0.7458913326263428,229,-269,1,ios,237,58,162,312,-17,133,237,-242,162,312,-317,-167
both,12,2.280588150024414,54,87,0.7330299019813538,97,-234,1,ios,61,72,-14,136,-3,147,61,-228,-14,136,-303,-153
both,12,1.110034584999084,-237,50,1.009660005569458,251,-207,1,ios,206,-216,131,281,-291,-141,-244,84,-319,-169,9,159
both,12,1.356498956680298,-77,109,0.8450218439102173,93,-234,1,ios,76,-204,1,151,-279,-129,-74,96,-149,1,21,171
both,12,1.390265107154846,91,82,0.8978731036186218,-82,-225,1,ios,-88,-211,-163,-13,-286,-136,62,89,-13,137,14,164
both,12,1.230636715888977,230,60,0.5272332429885864,-212,-267,1,ios,-218,-241,-293,-143,-316,-166,232,59,157,307,-16,134
both,12,1.291468977928162,209,-89,0.6754893660545349,-203,-87,1,ios,216,-76,141,291,-151,-1,-234,-76,-309,-159,-151,-1
both,12,1.458406686782837,85,-110,0.6104148030281067,-38,-247,1,ios,89,-95,14,164,-170,-20,-61,245,-136,14,170,320
both,12,0.9907047152519226,-93,-26,0.6596523523330688,-202,-191,1,ios,-82,-61,-157,-7,-136,14,-232,-211,-307,-157,-286,-136
both,12,1.624430060386658,-226,-94,0.544140100479126,-65,190,1,ios,-218,-84,-293,-143,-159,-9,-68,216,-143,7,141,291
both,12,2.338372230529785,93,252,0.7201001048088074,211,110,1,ios,214,81,139,289,6,156,64,231,-11,139,156,306
both,12,1.34190034866333,104,41,0.5781887173652649,-41,-215,1,ios,97,70,22,172,-5,145,-53,-230,-128,22,-305,-155
both,12,1.366929888725281,-57,108,1.577264547348022,12,-403,1,ios,-50,96,-125,25,21,171,250,-54,175,325,-129,21
both,12,1.590781688690186,-217,66,0.57820063829422,-200,-233,1,ios,-210,73,-285,-135,-2,148,-210,-227,-285,-135,-302,-152
both,12,1.140291690826416,260,205,1.41195023059845,-83,-236,1,ios,243,213,168,318,138,288,-57,-237,-132,18,-312,-162
both,12,1.15536093711853,76,206,0.8441830277442932,-74,-71,1,ios,52,217,-23,127,142,292,-98,-83,-173,-23,-158,-8
both,12,1.606637477874756,-100,203,0.859639585018158,-211,-65,1,ios,-88,231,-163,-13,156,306,-238,-69,-313,-163,-144,6
both,12,1.824588656425476,200,72,1.077195763587952,-220,205,1,ios,-218,215,-293,-143,140,290,232,65,157,307,-10,140
both,12,1.293877840042114,-55,187,0.644217848777771,87,51,1,ios,-59,208,-134,16,133,283,91,58,16,166,-17,133
both,12,1.141728162765503,-64,97,0.6259857416152954,108,243,1,ios,68,240,-7,143,165,315,-82,90,-157,-7,15,165
both,12,1.171150326728821,212,205,1.513012290000916,229,-229,1,ios,207,203,132,282,128,278,207,-247,132,282,-322,-172
both,12,1.631524085998535,-221,111,0.9430224299430847,49,-202,1,ios,-247,93,-322,-172,18,168,53,-207,-22,128,-282,-132
both,12,1.20721697807312,-94,73,0.6104400157928467,-62,-191,1,ios,-86,99,-161,-11,24,174,-86,-201,-161,-11,-276,-126
both,12,1.257138848304749,93,109,0.6208683252334595,-210,-210,1,ios,79,100,4,154,25,175,-221,-200,-296,-146,-275,-125
both,12,1.205600023269653,237,96,1.293526649475098,90,-75,1,ios,229,99,154,304,24,174,79,-51,4,154,-126,24
both,12,0.9748521447181702,-218,-44,0.6183334589004517,-42,272,1,ios,-218,-50,-293,-143,-125,25,-68,250,-143,7,175,325
both,12,3.400072336196899,251,214,0.7275543808937073,-3,-51,1,ios,-54,-54,-129,21,-129,21,246,246,171,321,171,321
tray,16,1.087882518768311,-229,198,2.106668472290039,1,-375,1,ios,-217,211,-292,-142,136,286,450,-350,350,550,-425,-275
tray,16,1.00260317325592,-76,212,1.640862703323364,-14,-385,1,ios,-81,217,-156,-6,142,292,450,-350,350,550,-425,-275
tray,16,1.994393825531006,70,184,2.348922491073608,3,-394,1,ios,78,212,3,153,137,287,450,-350,350,550,-425,-275
tray,16,1.320934653282166,202,214,2.906141757965088,16,-402,1,ios,211,215,136,286,140,290,450,-350,350,550,-425,-275
tray,16,1.129728555679321,-228,60,2.107756376266479,-31,-385,1,ios,-215,51,-290,-140,-24,126,450,-350,350,550,-425,-275
tray,16,2.837943553924561,-71,78,1.756802797317505,17,-378,1,ios,-78,66,-153,-3,-9,141,450,-350,350,550,-425,-275
tray,16,1.502127766609192,99,70,2.407469749450684,19,-387,1,ios,82,91,7,157,16,166,450,-350,350,550,-425,-275
tray,16,3.620134592056274,245,26,0.6400479078292847,12,-401,1,ios,227,55,152,302,-20,130,450,-350,350,550,-425,-275
tray,16,1.868893980979919,-199,-58,1.739046454429626,-70,-403,1,ios,-218,-60,-293,-143,-135,15,450,-350,350,550,-425,-275
tray,16,3.130579233169556,-71,-72,0.7539341449737549,9,-393,1,ios,-96,-68,-171,-21,-143,7,450,-350,350,550,-425,-275
tray,16,1.291777610778809,95,-70,1.849996566772461,4,-406,1,ios,77,-68,2,152,-143,7,450,-350,350,550,-425,-275
tray,16,4.588128089904785,242,-108,1.019827365875244,24,-362,1,ios,238,-95,163,313,-170,-20,450,-350,350,550,-425,-275
tray,16,1.739487171173096,-178,-203,3.105748414993286,-50,-331,1,ios,-225,-210,-300,-150,-285,-135,450,-350,350,550,-425,-275
tray,16,4.002857208251953,-99,-243,0.6269581913948059,4,-374,1,ios,-71,-237,-146,4,-312,-162,450,-350,350,550,-425,-275
tray,16,2.320255756378174,103,-232,0.7730713486671448,-21,-372,1,ios,73,-225,-2,148,-300,-150,450,-350,350,550,-425,-275
tray,16,3.551534652709961,262,-185,1.038599252700806,8,-393,1,ios,220,-202,145,295,-277,-127,450,-350,350,550,-425,-275
tray,16,3.787549734115601,69,-197,0.7574788331985474,-15,-392,1,ios,50,-205,-25,125,-280,-130,450,-350,350,550,-425,-275
tray,16,4.52070426940918,-94,-228,0.7230703830718994,20,-405,1,ios,-96,-236,-171,-21,-311,-161,450,-350,350,550,-425,-275
tray,16,3.872475385665894,-197,-225,1.189538717269897,-31,-381,1,ios,-206,-221,-281,-131,-296,-146,450,-350,350,550,-425,-275
tray,16,1.384195566177368,244,-58,4.039754390716553,-29,-351,1,ios,210,-56,135,285,-131,19,450,-350,350,550,-425,-275
tray,16,1.13616943359375,54,-90,1.734485864639282,-5,-375,1,ios,51,-91,-24,126,-166,-16,450,-350,350,550,-425,-275
tray,16,1.677828788757324,-44,-102,1.155274391174316,-5,-392,1,ios,-70,-97,-145,5,-172,-22,450,-350,350,550,-425,-275
tray,16,2.571656942367554,-221,-44,1.088588237762451,1,-369,1,ios,-225,-52,-300,-150,-127,23,450,-350,350,550,-425,-275
tray,16,1.439563155174255,231,63,1.922951340675354,21,-377,1,ios,221,68,146,296,-7,143,450,-350,350,550,-425,-275
tray,16,0.8371950387954712,64,63,2.540066003799438,-4,-380,1,ios,66,72,-9,141,-3,147,450,-350,350,550,-425,-275
tray,16,1.674663662910461,260,-228,2.022997617721558,-15,-384,1,ios,241,-211,166,316,-286,-136,450,-350,350,550,-425,-275
tray,16,1.721172690391541,92,-224,4.024188041687012,10,-351,1,ios,94,-224,19,169,-299,-149,450,-350,350,550,-425,-275
tray,16,3.936990737915039,-64,-236,1.189399838447571,-31,-378,1,ios,-82,-224,-157,-7,-299,-149,450,-350,350,550,-425,-275
tray,16,3.455127716064453,-233,-233,0.7379798293113708,-38,-374,1,ios,-237,-233,-312,-162,-308,-158,450,-350,350,550,-425,-275
tray,16,2.253746509552002,210,-82,1.273244857788086,29,-375,1,ios,234,-66,159,309,-141,9,450,-350,350,550,-425,-275
tray,16,2.250085830688477,96,-65,1.357956290245056,8,-393,1,ios,89,-50,14,164,-125,25,450,-350,350,550,-425,-275
tray,16,1.352580785751343,-80,-118,4.300796508789062,-13,-389,1,ios,-87,-100,-162,-12,-175,-25,450,-350,350,550,-425,-275
tray,16,1.056032776832581,-205,-80,3.157796382904053,-4,-377,1,ios,-206,-94,-281,-131,-169,-19,450,-350,350,550,-425,-275
tray,16,1.636062622070312,221,38,1.823663473129272,16,-359,1,ios,210,71,135,285,-4,146,450,-350,350,550,-425,-275
tray,16,1.286260962486267,65,93,1.838691592216492,10,-381,1,ios,77,93,2,152,18,168,450,-350,350,550,-425,-275
tray,16,3.285185575485229,-73,106,2.839996814727783,-25,-367,1,ios,-91,90,-166,-16,15,165,450,-350,350,550,-425,-275
tray,16,1.155360698699951,-214,39,2.023977994918823,-30,-369,1,ios,-238,50,-313,-163,-25,125,450,-350,350,550,-425,-275
tray,16,3.021528244018555,224,218,2.156979084014893,-14,-401,1,ios,207,223,132,282,148,298,450,-350,350,550,-425,-275
tray,16,1.92852520942688,65,184,3.090857267379761,-10,-399,1,ios,59,208,-16,134,133,283,450,-350,350,550,-425,-275
tray,16,1.687361836433411,-65,224,2.617273330688477,7,-406,1,ios,-67,236,-142,8,161,311,450,-350,350,550,-425,-275
tray,16,1.756136775016785,-188,228,2.740657329559326,26,-379,1,ios,-204,247,-279,-129,172,322,450,-350,350,550,-425,-275
tray,16,0.9876310229301453,-73,214,2.724462747573853,27,-398,1,ios,-85,205,-160,-10,130,280,450,-350,350,550,-425,-275
tray,16,1.485497832298279,58,266,2.289813995361328,42,-400,1,ios,53,231,-22,128,156,306,450,-350,350,550,-425,-275
tray,16,3.851062536239624,202,195,1.074470400810242,12,-350,1,ios,201,209,126,276,134,284,450,-350,350,550,-425,-275
tray,16,1.136737823486328,-251,72,3.105211496353149,2,-367,1,ios,-248,81,-323,-173,6,156,450,-350,350,550,-425,-275
tray,16,1.684452414512634,-78,85,2.040361881256104,-52,-373,1,ios,-99,90,-174,-24,15,165,450,-350,350,550,-425,-275
tray,16,0.9853948950767517,60,46,2.887286186218262,-20,-394,1,ios,65,64,-10,140,-11,139,450,-350,350,550,-425,-275
tray,16,1.305309534072876,226,79,2.60747504234314,59,-386,1,ios,208,63,133,283,-12,138,450,-350,350,550,-425,-275
tray,16,1.632168054580688,-231,-70,1.773063063621521,3,-362,1,ios,-225,-87,-300,-150,-162,-12,450,-350,350,550,-425,-275
tray,16,1.271886348724365,-81,-31,3.857865571975708,-21,-423,1,ios,-100,-51,-175,-25,-126,24,450,-350,350,550,-425,-275
dots,16,1.269335865974426,-223,227,2.673865556716919,18,-381,1,ios,-235,246,-310,-160,171,321,450,-350,350,550,-425,-275
dots,16,1.823456406593323,-60,216,3.723718404769897,34,-380,1,ios,-75,223,-150,0,148,298,450,-350,350,550,-425,-275
dots,16,1.454734683036804,81,243,3.373051643371582,13,-392,1,ios,74,234,-1,149,159,309,450,-350,350,550,-425,-275
dots,16,3.368480920791626,215,210,1.956644058227539,16,-383,1,ios,209,225,134,284,150,300,450,-350,350,550,-425,-275
dots,16,1.18662965297699,-213,78,3.290301322937012,-25,-406,1,ios,-247,59,-322,-172,-16,134,450,-350,350,550,-425,-275
dots,16,1.089508056640625,-33,93,3.607643604278564,-17,-363,1,ios,-54,81,-129,21,6,156,450,-350,350,550,-425,-275
dots,16,1.520286679267883,97,75,4.123448371887207,-2,-392,1,ios,99,87,24,174,12,162,450,-350,350,550,-425,-275
dots,16,4.035843372344971,234,45,0.9053483605384827,27,-373,1,ios,235,56,160,310,-19,131,450,-350,350,550,-425,-275
dots,16,1.604978203773499,-205,-72,3.12312912940979,41,-369,1,ios,-205,-68,-280,-130,-143,7,450,-350,350,550,-425,-275
dots,16,1.20167601108551,-44,-89,4.021816730499268,-30,-387,1,ios,-68,-82,-143,7,-157,-7,450,-350,350,550,-425,-275
dots,16,1.552419781684875,90,-110,2.290096282958984,5,-381,1,ios,78,-94,3,153,-169,-19,450,-350,350,550,-425,-275
dots,16,2.770432233810425,206,-66,2.639885187149048,4,-384,1,ios,203,-76,128,278,-151,-1,450,-350,350,550,-425,-275
dots,16,1.716977953910828,-213,-242,2.305612325668335,34,-374,1,ios,-214,-242,-289,-139,-317,-167,450,-350,350,550,-425,-275
dots,16,2.379572868347168,-15,-252,1.007169246673584,-21,-357,1,ios,-50,-249,-125,25,-324,-174,450,-350,350,550,-425,-275
dots,16,3.36142110824585,92,-245,1.154662609100342,34,-391,1,ios,67,-242,-8,142,-317,-167,450,-350,350,550,-425,-275
dots,16,4.93640661239624,256,-224,0.9408043622970581,-13,-375,1,ios,240,-247,165,315,-322,-172,450,-350,350,550,-425,-275
dots,16,1.677837491035461,110,-243,3.204925060272217,10,-375,1,ios,99,-214,24,174,-289,-139,450,-350,350,550,-425,-275
dots,16,3.173423767089844,-70,-204,0.572025716304779,43,-392,1,ios,-56,-200,-131,19,-275,-125,450,-350,350,550,-425,-275
dots,16,3.68759560585022,-176,-248,1.236875057220459,5,-365,1,ios,-203,-248,-278,-128,-323,-173,450,-350,350,550,-425,-275
dots,16,1.401450157165527,193,-96,1.94113826751709,11,-409,1,ios,218,-93,143,293,-168,-18,450,-350,350,550,-425,-275
dots,16,2.03803825378418,82,-104,3.934384822845459,0,-400,1,ios,84,-90,9,159,-165,-15,450,-350,350,550,-425,-275
dots,16,0.919420063495636,-79,-58,2.353798389434814,-18,-366,1,ios,-91,-75,-166,-16,-150,0,450,-350,350,550,-425,-275
dots,16,2.088532209396362,-207,-48,3.008968353271484,-5,-340,1,ios,-241,-50,-316,-166,-125,25,450,-350,350,550,-425,-275
dots,16,2.189056873321533,213,37,2.407454252243042,-25,-359,1,ios,214,52,139,289,-23,127,450,-350,350,550,-425,-275
dots,16,3.71822714805603,88,65,0.8566162586212158,30,-388,1,ios,93,79,18,168,4,154,450,-350,350,550,-425,-275
dots,16,3.421836853027344,236,-228,0.807043194770813,27,-385,1,ios,235,-220,160,310,-295,-145,450,-350,350,550,-425,-275
dots,16,4.470052242279053,39,-191,1.491062998771667,-18,-372,1,ios,56,-204,-19,131,-279,-129,450,-350,350,550,-425,-275
dots,16,5.82102632522583,-62,-204,0.7393632531166077,-15,-394,1,ios,-75,-206,-150,0,-281,-131,450,-350,350,550,-425,-275
dots,16,2.007256984710693,-195,-215,2.15754771232605,-10,-377,1,ios,-211,-247,-286,-136,-322,-172,450,-350,350,550,-425,-275
dots,16,2.024003982543945,249,-95,1.523873448371887,-7,-371,1,ios,236,-90,161,311,-165,-15,450,-350,350,550,-425,-275
dots,16,4.485083103179932,50,-101,0.7903329730033875,6,-373,1,ios,69,-94,-6,144,-169,-19,450,-350,350,550,-425,-275
dots,16,1.122220993041992,-58,-51,3.32413125038147,6,-360,1,ios,-57,-52,-132,18,-127,23,450,-350,350,550,-425,-275
dots,16,1.496702075004578,-201,-71,2.171095371246338,-32,-398,1,ios,-227,-89,-302,-152,-164,-14,450,-350,350,550,-425,-275
dots,16,2.219231605529785,232,68,1.475122570991516,-19,-422,1,ios,225,83,150,300,8,158,450,-350,350,550,-425,-275
